Nama File,Domain Asal,Hari Ke-,Jenis Potongan,ID Klaster Kmeans,Asumsi Kondisi
DAY-2_RPH_HDM_089.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_090.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_091.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_092.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_093.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_094.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_095.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_096.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_097.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_098.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_099.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_100.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_101.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_102.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_103.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_104.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_105.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_106.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_107.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_108.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_109.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_110.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_111.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_112.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_113.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_114.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_115.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_116.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_117.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_118.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_119.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_120.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_121.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_122.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_123.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_124.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_125.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_126.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_127.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_128.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_129.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_130.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_131.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_132.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_133.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_134.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_135.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_136.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_137.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_138.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_139.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HDM_140.JPG,RPH,DAY-2,HDM,1,Klaster B
DAY-2_RPH_HLR_001.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_002.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_003.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_004.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_005.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_006.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_007.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_008.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_009.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_010.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_011.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_012.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_013.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_015.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_016.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_017.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_018.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_019.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_020.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_021.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_022.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_023.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_024.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_025.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_026.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_027.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_028.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_029.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_030.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_031.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_032.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_033.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_034.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_035.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_036.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_037.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_038.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_040.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_041.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_042.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_043.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_044.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_045.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_046.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_047.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_048.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_049.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_050.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_051.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_052.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_053.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_054.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_055.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_056.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_057.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_058.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_059.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_060.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_062.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_063.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_064.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_065.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_066.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_067.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_068.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_069.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_070.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_071.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_072.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_073.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_074.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_075.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_076.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_078.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_079.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_080.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_081.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_082.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_083.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_084.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_085.JPG,RPH,DAY-2,HLR,0,Klaster A
DAY-2_RPH_HLR_086.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_087.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_088.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_089.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_090.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_091.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_092.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_094.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_095.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_096.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_097.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_098.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_099.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_100.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_101.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_102.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_103.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_104.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_105.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_106.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_107.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_109.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_110.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_111.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_112.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_113.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_114.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_115.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_116.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_117.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_118.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_119.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_120.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_121.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_122.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_123.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_124.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_125.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_126.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_128.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_129.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_130.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_131.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_132.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_133.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_134.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_135.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_136.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_137.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_138.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_139.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_HLR_140.JPG,RPH,DAY-2,HLR,1,Klaster B
DAY-2_RPH_KLP_001.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_002.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_003.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_004.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_005.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_006.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_007.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_008.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_009.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_010.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_011.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_012.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_013.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_014.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_015.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_016.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_017.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_018.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_019.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_020.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_021.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_022.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_023.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_024.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_025.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_026.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_027.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_028.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_029.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_030.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_031.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_032.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_033.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_034.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_035.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_036.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_037.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_038.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_039.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_040.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_041.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_042.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_043.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_044.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_045.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_046.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_047.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_048.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_049.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_050.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_051.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_052.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_053.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_054.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_055.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_056.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_057.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_058.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_059.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_060.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_061.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_062.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_063.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_064.JPG,RPH,DAY-2,KLP,0,Klaster A
DAY-2_RPH_KLP_065.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_066.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_067.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_068.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_069.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_070.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_071.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_072.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_073.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_074.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_075.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_076.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_077.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_078.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_079.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_080.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_081.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_082.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_083.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_084.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_086.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_087.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_088.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_089.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_090.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_091.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_092.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_093.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_094.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_095.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_096.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_097.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_098.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_099.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_100.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_101.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_102.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_103.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_104.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_105.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_106.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_107.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_108.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_109.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_110.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_111.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_112.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_113.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_114.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_115.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_116.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_117.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_118.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_119.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_120.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_121.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_122.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_123.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_124.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_125.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_126.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_127.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_128.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_129.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_130.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_131.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_132.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_133.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_134.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_135.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_136.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_137.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_138.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_139.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_KLP_140.JPG,RPH,DAY-2,KLP,1,Klaster B
DAY-2_RPH_LMS_001.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_002.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_003.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_004.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_005.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_006.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_007.JPG,RPH,DAY-2,LMS,1,Klaster B
DAY-2_RPH_LMS_008.JPG,RPH,DAY-2,LMS,1,Klaster B
